,state_name_1,year,c_code_1,un_region,un_continent,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_to_democracy,transition_to_dictatorship,age_govt,num_transitions_ever
6577,Poland,2007.0,290,Eastern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,19.0,1
6578,Poland,2008.0,290,Eastern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,20.0,1
6579,Portugal,1946.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,15,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,15.0,1
6580,Portugal,1947.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,16,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,16.0,1
6581,Portugal,1948.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,17,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,17.0,1
6582,Portugal,1949.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,18,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,18.0,1
6583,Portugal,1950.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,19,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,19.0,1
6584,Portugal,1951.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,20,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,20.0,1
6585,Portugal,1952.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,21,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,21.0,1
6586,Portugal,1953.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,22,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,22.0,1
6587,Portugal,1954.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,23,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,23.0,1
6588,Portugal,1955.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,24,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,24.0,1
6589,Portugal,1956.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,25,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,25.0,1
6590,Portugal,1957.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,26,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,26.0,1
6591,Portugal,1958.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,27,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,27.0,1
6592,Portugal,1959.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,28,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,28.0,1
6593,Portugal,1960.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,29,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,29.0,1
6594,Portugal,1961.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,30,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,30.0,1
6595,Portugal,1962.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,31,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,31.0,1
6596,Portugal,1963.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,32,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,32.0,1
6597,Portugal,1964.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,33,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,33.0,1
6598,Portugal,1965.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,34,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,34.0,1
6599,Portugal,1966.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,35,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,35.0,1
6600,Portugal,1967.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,36,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,36.0,1
6601,Portugal,1968.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,1,1,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,37.0,1
6602,Portugal,1969.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,38.0,1
6603,Portugal,1970.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,39.0,1
6604,Portugal,1971.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,40.0,1
6605,Portugal,1972.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,5,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,41.0,1
6606,Portugal,1973.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,6,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,42.0,1
6607,Portugal,1974.0,235,Southern Europe,Europe,Nonelective,No legislature exists,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,43.0,1
6608,Portugal,1975.0,235,Southern Europe,Europe,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,44.0,1
6609,Portugal,1976.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,Yes,No,1.0,1
6610,Portugal,1977.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,2.0,1
6611,Portugal,1978.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,3.0,1
6612,Portugal,1979.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,4.0,1
6613,Portugal,1980.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,2,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,5.0,1
6614,Portugal,1981.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,6.0,1
6615,Portugal,1982.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,7.0,1
6616,Portugal,1983.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,8.0,1
6617,Portugal,1984.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,9.0,1
6618,Portugal,1985.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,10.0,1
6619,Portugal,1986.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,11.0,1
6620,Portugal,1987.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,12.0,1
6621,Portugal,1988.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,13.0,1
6622,Portugal,1989.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,14.0,1
6623,Portugal,1990.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,15.0,1
6624,Portugal,1991.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,7,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,16.0,1
6625,Portugal,1992.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,8,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,17.0,1
6626,Portugal,1993.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,9,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,18.0,1
6627,Portugal,1994.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,10,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,19.0,1
6628,Portugal,1995.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,20.0,1
6629,Portugal,1996.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,21.0,1
6630,Portugal,1997.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,22.0,1
6631,Portugal,1998.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,23.0,1
6632,Portugal,1999.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,24.0,1
6633,Portugal,2000.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,25.0,1
6634,Portugal,2001.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,7,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,26.0,1
6635,Portugal,2002.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,27.0,1
6636,Portugal,2003.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,28.0,1
6637,Portugal,2004.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,29.0,1
6638,Portugal,2005.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,30.0,1
6639,Portugal,2006.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,31.0,1
6640,Portugal,2007.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,32.0,1
6641,Portugal,2008.0,235,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,33.0,1
6642,Qatar,1971.0,694,Western Asia,Asia,Nonelective,No legislature exists,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,12,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,1.0,0
6643,Qatar,1972.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,1,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,2.0,0
6644,Qatar,1973.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,3.0,0
6645,Qatar,1974.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,3,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,4.0,0
6646,Qatar,1975.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,4,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,5.0,0
6647,Qatar,1976.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,5,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,6.0,0
6648,Qatar,1977.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,6,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,7.0,0
6649,Qatar,1978.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,7,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,8.0,0
6650,Qatar,1979.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,8,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,9.0,0
6651,Qatar,1980.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,9,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,10.0,0
6652,Qatar,1981.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,10,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,11.0,0
6653,Qatar,1982.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,11,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,12.0,0
6654,Qatar,1983.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,12,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,13.0,0
6655,Qatar,1984.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,13,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,14.0,0
6656,Qatar,1985.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,14,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,15.0,0
6657,Qatar,1986.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,15,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,16.0,0
6658,Qatar,1987.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,16,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,17.0,0
6659,Qatar,1988.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,17,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,18.0,0
6660,Qatar,1989.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,18,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,19.0,0
6661,Qatar,1990.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,19,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,20.0,0
6662,Qatar,1991.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,20,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,21.0,0
6663,Qatar,1992.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,21,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,22.0,0
6664,Qatar,1993.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,22,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,23.0,0
6665,Qatar,1994.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,23,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,24.0,0
6666,Qatar,1995.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,1,1,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,25.0,0
6667,Qatar,1996.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,26.0,0
6668,Qatar,1997.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,3,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,27.0,0
6669,Qatar,1998.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,4,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,28.0,0
6670,Qatar,1999.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,5,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,29.0,0
6671,Qatar,2000.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,6,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,30.0,0
6672,Qatar,2001.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,7,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,31.0,0
6673,Qatar,2002.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,8,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,32.0,0
6674,Qatar,2003.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,9,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,33.0,0
6675,Qatar,2004.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,10,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,34.0,0
6676,Qatar,2005.0,694,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,11,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,35.0,0
