,year,c_code_1,state_name_1,majority_religion
9983,1962.0,692,Bahrain,Islam
9984,1963.0,692,Bahrain,Islam
9985,1964.0,692,Bahrain,Islam
9986,1965.0,692,Bahrain,Islam
9987,1966.0,692,Bahrain,Islam
9988,1967.0,692,Bahrain,Islam
9989,1968.0,692,Bahrain,Islam
9990,1969.0,692,Bahrain,Islam
9991,1970.0,692,BAH,Islam
9992,1971.0,692,Bahrain,Islam
9993,1972.0,692,Bahrain,Islam
9994,1973.0,692,Bahrain,Islam
9995,1974.0,692,Bahrain,Islam
9996,1975.0,692,BAH,Islam
9997,1976.0,692,Bahrain,Islam
9998,1977.0,692,Bahrain,Islam
9999,1978.0,692,Bahrain,Islam
10000,1979.0,692,Bahrain,Islam
10001,1980.0,692,BAH,Islam
10002,1981.0,692,Bahrain,Islam
10003,1982.0,692,Bahrain,Islam
10004,1983.0,692,Bahrain,Islam
10005,1984.0,692,Bahrain,Islam
10006,1985.0,692,BAH,Islam
10007,1986.0,692,Bahrain,Islam
10008,1987.0,692,Bahrain,Islam
10009,1988.0,692,Bahrain,Islam
10010,1989.0,692,Bahrain,Islam
10011,1990.0,692,BAH,Islam
10012,1991.0,692,Bahrain,Islam
10013,1992.0,692,Bahrain,Islam
10014,1993.0,692,Bahrain,Islam
10015,1994.0,692,Bahrain,Islam
10016,1995.0,692,BAH,Islam
10017,1996.0,692,Bahrain,Islam
10018,1997.0,692,Bahrain,Islam
10019,1998.0,692,Bahrain,Islam
10020,1999.0,692,Bahrain,Islam
10021,2000.0,692,BAH,Islam
10022,2001.0,692,Bahrain,Islam
10023,2002.0,692,Bahrain,Islam
10024,2003.0,692,Bahrain,Islam
10025,2004.0,692,Bahrain,Islam
10026,2005.0,692,BAH,Islam
10027,2006.0,692,Bahrain,Islam
10028,2007.0,692,Bahrain,Islam
10029,2008.0,692,Bahrain,Islam
10030,2009.0,692,Bahrain,Islam
10031,2010.0,692,BAH,Islam
10032,1945.0,694,Qatar,Islam
10033,1946.0,694,Qatar,Islam
10034,1947.0,694,Qatar,Islam
10035,1948.0,694,Qatar,Islam
10036,1949.0,694,Qatar,Islam
10037,1950.0,694,Qatar,Islam
10038,1951.0,694,Qatar,Islam
10039,1952.0,694,Qatar,Islam
10040,1953.0,694,Qatar,Islam
10041,1954.0,694,Qatar,Islam
10042,1955.0,694,Qatar,Islam
10043,1956.0,694,Qatar,Islam
10044,1957.0,694,Qatar,Islam
10045,1958.0,694,Qatar,Islam
10046,1959.0,694,Qatar,Islam
10047,1960.0,694,Qatar,Islam
10048,1961.0,694,Qatar,Islam
10049,1962.0,694,Qatar,Islam
10050,1963.0,694,Qatar,Islam
10051,1964.0,694,Qatar,Islam
10052,1965.0,694,Qatar,Islam
10053,1966.0,694,Qatar,Islam
10054,1967.0,694,Qatar,Islam
10055,1968.0,694,Qatar,Islam
10056,1969.0,694,Qatar,Islam
10057,1970.0,694,QAT,Islam
10058,1971.0,694,Qatar,Islam
10059,1972.0,694,Qatar,Islam
10060,1973.0,694,Qatar,Islam
10061,1974.0,694,Qatar,Islam
10062,1975.0,694,QAT,Islam
10063,1976.0,694,Qatar,Islam
10064,1977.0,694,Qatar,Islam
10065,1978.0,694,Qatar,Islam
10066,1979.0,694,Qatar,Islam
10067,1980.0,694,QAT,Islam
10068,1981.0,694,Qatar,Islam
10069,1982.0,694,Qatar,Islam
10070,1983.0,694,Qatar,Islam
10071,1984.0,694,Qatar,Islam
10072,1985.0,694,QAT,Islam
10073,1986.0,694,Qatar,Islam
10074,1987.0,694,Qatar,Islam
10075,1988.0,694,Qatar,Islam
10076,1989.0,694,Qatar,Islam
10077,1990.0,694,QAT,Islam
10078,1991.0,694,Qatar,Islam
10079,1992.0,694,Qatar,Islam
10080,1993.0,694,Qatar,Islam
10081,1994.0,694,Qatar,Islam
10082,1995.0,694,QAT,Islam
10083,1996.0,694,Qatar,Islam
10084,1997.0,694,Qatar,Islam
10085,1998.0,694,Qatar,Islam
10086,1999.0,694,Qatar,Islam
10087,2000.0,694,QAT,Islam
10088,2001.0,694,Qatar,Islam
10089,2002.0,694,Qatar,Islam
10090,2003.0,694,Qatar,Islam
10091,2004.0,694,Qatar,Islam
10092,2005.0,694,QAT,Islam
10093,2006.0,694,Qatar,Islam
10094,2007.0,694,Qatar,Islam
10095,2008.0,694,Qatar,Islam
10096,2009.0,694,Qatar,Islam
10097,2010.0,694,QAT,Islam
10098,1945.0,696,United Arab Emirates,Islam
10099,1946.0,696,United Arab Emirates,Islam
10100,1947.0,696,United Arab Emirates,Islam
10101,1948.0,696,United Arab Emirates,Islam
10102,1949.0,696,United Arab Emirates,Islam
10103,1950.0,696,United Arab Emirates,Islam
10104,1951.0,696,United Arab Emirates,Islam
10105,1952.0,696,United Arab Emirates,Islam
10106,1953.0,696,United Arab Emirates,Islam
10107,1954.0,696,United Arab Emirates,Islam
10108,1955.0,696,United Arab Emirates,Islam
10109,1956.0,696,United Arab Emirates,Islam
10110,1957.0,696,United Arab Emirates,Islam
10111,1958.0,696,United Arab Emirates,Islam
10112,1959.0,696,United Arab Emirates,Islam
10113,1960.0,696,United Arab Emirates,Islam
10114,1961.0,696,United Arab Emirates,Islam
10115,1962.0,696,United Arab Emirates,Islam
10116,1963.0,696,United Arab Emirates,Islam
10117,1964.0,696,United Arab Emirates,Islam
10118,1965.0,696,United Arab Emirates,Islam
10119,1966.0,696,United Arab Emirates,Islam
10120,1967.0,696,United Arab Emirates,Islam
10121,1968.0,696,United Arab Emirates,Islam
10122,1969.0,696,United Arab Emirates,Islam
10123,1970.0,696,UAE,Islam
10124,1971.0,696,United Arab Emirates,Islam
10125,1972.0,696,United Arab Emirates,Islam
10126,1973.0,696,United Arab Emirates,Islam
10127,1974.0,696,United Arab Emirates,Islam
10128,1975.0,696,UAE,Islam
10129,1976.0,696,United Arab Emirates,Islam
10130,1977.0,696,United Arab Emirates,Islam
10131,1978.0,696,United Arab Emirates,Islam
10132,1979.0,696,United Arab Emirates,Islam
10133,1980.0,696,UAE,Islam
10134,1981.0,696,United Arab Emirates,Islam
10135,1982.0,696,United Arab Emirates,Islam
10136,1983.0,696,United Arab Emirates,Islam
10137,1984.0,696,United Arab Emirates,Islam
10138,1985.0,696,UAE,Islam
10139,1986.0,696,United Arab Emirates,Islam
10140,1987.0,696,United Arab Emirates,Islam
10141,1988.0,696,United Arab Emirates,Islam
10142,1989.0,696,United Arab Emirates,Islam
10143,1990.0,696,UAE,Islam
10144,1991.0,696,United Arab Emirates,Islam
10145,1992.0,696,United Arab Emirates,Islam
10146,1993.0,696,United Arab Emirates,Islam
10147,1994.0,696,United Arab Emirates,Islam
10148,1995.0,696,UAE,Islam
10149,1996.0,696,United Arab Emirates,Islam
10150,1997.0,696,United Arab Emirates,Islam
10151,1998.0,696,United Arab Emirates,Islam
10152,1999.0,696,United Arab Emirates,Islam
10153,2000.0,696,UAE,Islam
10154,2001.0,696,United Arab Emirates,Islam
10155,2002.0,696,United Arab Emirates,Islam
10156,2003.0,696,United Arab Emirates,Islam
10157,2004.0,696,United Arab Emirates,Islam
10158,2005.0,696,UAE,Islam
10159,2006.0,696,United Arab Emirates,Islam
10160,2007.0,696,United Arab Emirates,Islam
10161,2008.0,696,United Arab Emirates,Islam
10162,2009.0,696,United Arab Emirates,Islam
10163,2010.0,696,UAE,Islam
10164,1945.0,698,Oman,Islam
10165,1946.0,698,Oman,Islam
10166,1947.0,698,Oman,Islam
10167,1948.0,698,Oman,Islam
10168,1949.0,698,Oman,Islam
10169,1950.0,698,Oman,Islam
10170,1951.0,698,Oman,Islam
10171,1952.0,698,Oman,Islam
10172,1953.0,698,Oman,Islam
10173,1954.0,698,Oman,Islam
10174,1955.0,698,Oman,Islam
10175,1956.0,698,Oman,Islam
10176,1957.0,698,Oman,Islam
10177,1958.0,698,Oman,Islam
10178,1959.0,698,Oman,Islam
10179,1960.0,698,Oman,Islam
10180,1961.0,698,Oman,Islam
10181,1962.0,698,Oman,Islam
10182,1963.0,698,Oman,Islam
10183,1964.0,698,Oman,Islam
10184,1965.0,698,Oman,Islam
10185,1966.0,698,Oman,Islam
10186,1967.0,698,Oman,Islam
10187,1968.0,698,Oman,Islam
10188,1969.0,698,Oman,Islam
10189,1970.0,698,OMA,Islam
10190,1971.0,698,Oman,Islam
10191,1972.0,698,Oman,Islam
10192,1973.0,698,Oman,Islam
10193,1974.0,698,Oman,Islam
10194,1975.0,698,OMA,Islam
10195,1976.0,698,Oman,Islam
10196,1977.0,698,Oman,Islam
10197,1978.0,698,Oman,Islam
10198,1979.0,698,Oman,Islam
10199,1980.0,698,OMA,Islam
10200,1981.0,698,Oman,Islam
10201,1982.0,698,Oman,Islam
10202,1983.0,698,Oman,Islam
10203,1984.0,698,Oman,Islam
10204,1985.0,698,OMA,Islam
10205,1986.0,698,Oman,Islam
10206,1987.0,698,Oman,Islam
10207,1988.0,698,Oman,Islam
10208,1989.0,698,Oman,Islam
10209,1990.0,698,OMA,Islam
10210,1991.0,698,Oman,Islam
10211,1992.0,698,Oman,Islam
10212,1993.0,698,Oman,Islam
10213,1994.0,698,Oman,Islam
10214,1995.0,698,OMA,Islam
10215,1996.0,698,Oman,Islam
10216,1997.0,698,Oman,Islam
10217,1998.0,698,Oman,Islam
10218,1999.0,698,Oman,Islam
10219,2000.0,698,OMA,Islam
10220,2001.0,698,Oman,Islam
10221,2002.0,698,Oman,Islam
10222,2003.0,698,Oman,Islam
10223,2004.0,698,Oman,Islam
10224,2005.0,698,OMA,Islam
10225,2006.0,698,Oman,Islam
10226,2007.0,698,Oman,Islam
10227,2008.0,698,Oman,Islam
10228,2009.0,698,Oman,Islam
10229,2010.0,698,OMA,Islam
10230,1945.0,700,AFG,Islam
10231,1946.0,700,Afghanistan,Islam
10232,1947.0,700,Afghanistan,Islam
10233,1948.0,700,Afghanistan,Islam
10234,1949.0,700,Afghanistan,Islam
10235,1950.0,700,AFG,Islam
10236,1951.0,700,Afghanistan,Islam
10237,1952.0,700,Afghanistan,Islam
10238,1953.0,700,Afghanistan,Islam
10239,1954.0,700,Afghanistan,Islam
10240,1955.0,700,AFG,Islam
10241,1956.0,700,Afghanistan,Islam
10242,1957.0,700,Afghanistan,Islam
10243,1958.0,700,Afghanistan,Islam
10244,1959.0,700,Afghanistan,Islam
10245,1960.0,700,AFG,Islam
10246,1961.0,700,Afghanistan,Islam
10247,1962.0,700,Afghanistan,Islam
10248,1963.0,700,Afghanistan,Islam
10249,1964.0,700,Afghanistan,Islam
10250,1965.0,700,AFG,Islam
10251,1966.0,700,Afghanistan,Islam
10252,1967.0,700,Afghanistan,Islam
10253,1968.0,700,Afghanistan,Islam
10254,1969.0,700,Afghanistan,Islam
10255,1970.0,700,AFG,Islam
10256,1971.0,700,Afghanistan,Islam
10257,1972.0,700,Afghanistan,Islam
10258,1973.0,700,Afghanistan,Islam
10259,1974.0,700,Afghanistan,Islam
10260,1975.0,700,AFG,Islam
10261,1976.0,700,Afghanistan,Islam
10262,1977.0,700,Afghanistan,Islam
10263,1978.0,700,Afghanistan,Islam
10264,1979.0,700,Afghanistan,Islam
10265,1980.0,700,AFG,Islam
10266,1981.0,700,Afghanistan,Islam
10267,1982.0,700,Afghanistan,Islam
10268,1983.0,700,Afghanistan,Islam
10269,1984.0,700,Afghanistan,Islam
10270,1985.0,700,AFG,Islam
10271,1986.0,700,Afghanistan,Islam
10272,1987.0,700,Afghanistan,Islam
10273,1988.0,700,Afghanistan,Islam
10274,1989.0,700,Afghanistan,Islam
10275,1990.0,700,AFG,Islam
10276,1991.0,700,Afghanistan,Islam
10277,1992.0,700,Afghanistan,Islam
10278,1993.0,700,Afghanistan,Islam
10279,1994.0,700,Afghanistan,Islam
10280,1995.0,700,AFG,Islam
10281,1996.0,700,Afghanistan,Islam
10282,1997.0,700,Afghanistan,Islam
10283,1998.0,700,Afghanistan,Islam
10284,1999.0,700,Afghanistan,Islam
10285,2000.0,700,AFG,Islam
10286,2001.0,700,Afghanistan,Islam
10287,2002.0,700,Afghanistan,Islam
10288,2003.0,700,Afghanistan,Islam
10289,2004.0,700,Afghanistan,Islam
10290,2005.0,700,AFG,Islam
10291,2006.0,700,Afghanistan,Islam
10292,2007.0,700,Afghanistan,Islam
10293,2008.0,700,Afghanistan,Islam
10294,2009.0,700,Afghanistan,Islam
10295,2010.0,700,AFG,Islam
10296,1945.0,701,Turkmenistan,Islam
10297,1946.0,701,Turkmenistan,Islam
10298,1947.0,701,Turkmenistan,Islam
10299,1948.0,701,Turkmenistan,Islam
10300,1949.0,701,Turkmenistan,Islam
10301,1950.0,701,Turkmenistan,Islam
10302,1951.0,701,Turkmenistan,Islam
10303,1952.0,701,Turkmenistan,Islam
10304,1953.0,701,Turkmenistan,Islam
10305,1954.0,701,Turkmenistan,Islam
10306,1955.0,701,Turkmenistan,Islam
10307,1956.0,701,Turkmenistan,Islam
10308,1957.0,701,Turkmenistan,Islam
10309,1958.0,701,Turkmenistan,Islam
10310,1959.0,701,Turkmenistan,Islam
10311,1960.0,701,Turkmenistan,Islam
10312,1961.0,701,Turkmenistan,Islam
10313,1962.0,701,Turkmenistan,Islam
10314,1963.0,701,Turkmenistan,Islam
10315,1964.0,701,Turkmenistan,Islam
10316,1965.0,701,Turkmenistan,Islam
10317,1966.0,701,Turkmenistan,Islam
10318,1967.0,701,Turkmenistan,Islam
10319,1968.0,701,Turkmenistan,Islam
10320,1969.0,701,Turkmenistan,Islam
10321,1970.0,701,Turkmenistan,Islam
10322,1971.0,701,Turkmenistan,Islam
10323,1972.0,701,Turkmenistan,Islam
10324,1973.0,701,Turkmenistan,Islam
10325,1974.0,701,Turkmenistan,Islam
10326,1975.0,701,Turkmenistan,Islam
10327,1976.0,701,Turkmenistan,Islam
10328,1977.0,701,Turkmenistan,Islam
10329,1978.0,701,Turkmenistan,Islam
10330,1979.0,701,Turkmenistan,Islam
10331,1980.0,701,Turkmenistan,Islam
10332,1981.0,701,Turkmenistan,Islam
10333,1982.0,701,Turkmenistan,Islam
10334,1983.0,701,Turkmenistan,Islam
10335,1984.0,701,Turkmenistan,Islam
10336,1985.0,701,Turkmenistan,Islam
10337,1986.0,701,Turkmenistan,Islam
10338,1987.0,701,Turkmenistan,Islam
10339,1988.0,701,Turkmenistan,Islam
10340,1989.0,701,Turkmenistan,Islam
10341,1990.0,701,Turkmenistan,Islam
10342,1991.0,701,Turkmenistan,Islam
10343,1992.0,701,Turkmenistan,Islam
10344,1993.0,701,Turkmenistan,Islam
10345,1994.0,701,Turkmenistan,Islam
10346,1995.0,701,TKM,Islam
10347,1996.0,701,Turkmenistan,Islam
10348,1997.0,701,Turkmenistan,Islam
10349,1998.0,701,Turkmenistan,Islam
10350,1999.0,701,Turkmenistan,Islam
10351,2000.0,701,TKM,Islam
10352,2001.0,701,Turkmenistan,Islam
10353,2002.0,701,Turkmenistan,Islam
10354,2003.0,701,Turkmenistan,Islam
10355,2004.0,701,Turkmenistan,Islam
10356,2005.0,701,TKM,Islam
10357,2006.0,701,Turkmenistan,Islam
10358,2007.0,701,Turkmenistan,Islam
10359,2008.0,701,Turkmenistan,Islam
10360,2009.0,701,Turkmenistan,Islam
10361,2010.0,701,TKM,Islam
10362,1945.0,702,Tajikistan,Islam
10363,1946.0,702,Tajikistan,Islam
10364,1947.0,702,Tajikistan,Islam
10365,1948.0,702,Tajikistan,Islam
10366,1949.0,702,Tajikistan,Islam
10367,1950.0,702,Tajikistan,Islam
10368,1951.0,702,Tajikistan,Islam
10369,1952.0,702,Tajikistan,Islam
10370,1953.0,702,Tajikistan,Islam
10371,1954.0,702,Tajikistan,Islam
10372,1955.0,702,Tajikistan,Islam
10373,1956.0,702,Tajikistan,Islam
10374,1957.0,702,Tajikistan,Islam
10375,1958.0,702,Tajikistan,Islam
10376,1959.0,702,Tajikistan,Islam
10377,1960.0,702,Tajikistan,Islam
10378,1961.0,702,Tajikistan,Islam
10379,1962.0,702,Tajikistan,Islam
10380,1963.0,702,Tajikistan,Islam
10381,1964.0,702,Tajikistan,Islam
10382,1965.0,702,Tajikistan,Islam
10383,1966.0,702,Tajikistan,Islam
10384,1967.0,702,Tajikistan,Islam
10385,1968.0,702,Tajikistan,Islam
10386,1969.0,702,Tajikistan,Islam
10387,1970.0,702,Tajikistan,Islam
10388,1971.0,702,Tajikistan,Islam
10389,1972.0,702,Tajikistan,Islam
10390,1973.0,702,Tajikistan,Islam
10391,1974.0,702,Tajikistan,Islam
10392,1975.0,702,Tajikistan,Islam
10393,1976.0,702,Tajikistan,Islam
10394,1977.0,702,Tajikistan,Islam
10395,1978.0,702,Tajikistan,Islam
10396,1979.0,702,Tajikistan,Islam
10397,1980.0,702,Tajikistan,Islam
10398,1981.0,702,Tajikistan,Islam
10399,1982.0,702,Tajikistan,Islam
10400,1983.0,702,Tajikistan,Islam
10401,1984.0,702,Tajikistan,Islam
10402,1985.0,702,Tajikistan,Islam
10403,1986.0,702,Tajikistan,Islam
10404,1987.0,702,Tajikistan,Islam
10405,1988.0,702,Tajikistan,Islam
10406,1989.0,702,Tajikistan,Islam
10407,1990.0,702,Tajikistan,Islam
10408,1991.0,702,Tajikistan,Islam
10409,1992.0,702,Tajikistan,Islam
10410,1993.0,702,Tajikistan,Islam
10411,1994.0,702,Tajikistan,Islam
10412,1995.0,702,TAJ,Islam
10413,1996.0,702,Tajikistan,Islam
10414,1997.0,702,Tajikistan,Islam
10415,1998.0,702,Tajikistan,Islam
10416,1999.0,702,Tajikistan,Islam
10417,2000.0,702,TAJ,Islam
10418,2001.0,702,Tajikistan,Islam
10419,2002.0,702,Tajikistan,Islam
10420,2003.0,702,Tajikistan,Islam
10421,2004.0,702,Tajikistan,Islam
10422,2005.0,702,TAJ,Islam
10423,2006.0,702,Tajikistan,Islam
10424,2007.0,702,Tajikistan,Islam
10425,2008.0,702,Tajikistan,Islam
10426,2009.0,702,Tajikistan,Islam
10427,2010.0,702,TAJ,Islam
10428,1945.0,703,Kyrgyzstan,Islam
10429,1946.0,703,Kyrgyzstan,Islam
10430,1947.0,703,Kyrgyzstan,Islam
10431,1948.0,703,Kyrgyzstan,Islam
10432,1949.0,703,Kyrgyzstan,Islam
10433,1950.0,703,Kyrgyzstan,Islam
10434,1951.0,703,Kyrgyzstan,Islam
10435,1952.0,703,Kyrgyzstan,Islam
10436,1953.0,703,Kyrgyzstan,Islam
10437,1954.0,703,Kyrgyzstan,Islam
10438,1955.0,703,Kyrgyzstan,Islam
10439,1956.0,703,Kyrgyzstan,Islam
10440,1957.0,703,Kyrgyzstan,Islam
10441,1958.0,703,Kyrgyzstan,Islam
10442,1959.0,703,Kyrgyzstan,Islam
10443,1960.0,703,Kyrgyzstan,Islam
10444,1961.0,703,Kyrgyzstan,Islam
10445,1962.0,703,Kyrgyzstan,Islam
10446,1963.0,703,Kyrgyzstan,Islam
10447,1964.0,703,Kyrgyzstan,Islam
10448,1965.0,703,Kyrgyzstan,Islam
10449,1966.0,703,Kyrgyzstan,Islam
10450,1967.0,703,Kyrgyzstan,Islam
10451,1968.0,703,Kyrgyzstan,Islam
10452,1969.0,703,Kyrgyzstan,Islam
10453,1970.0,703,Kyrgyzstan,Islam
10454,1971.0,703,Kyrgyzstan,Islam
10455,1972.0,703,Kyrgyzstan,Islam
10456,1973.0,703,Kyrgyzstan,Islam
10457,1974.0,703,Kyrgyzstan,Islam
10458,1975.0,703,Kyrgyzstan,Islam
10459,1976.0,703,Kyrgyzstan,Islam
10460,1977.0,703,Kyrgyzstan,Islam
10461,1978.0,703,Kyrgyzstan,Islam
10462,1979.0,703,Kyrgyzstan,Islam
10463,1980.0,703,Kyrgyzstan,Islam
10464,1981.0,703,Kyrgyzstan,Islam
10465,1982.0,703,Kyrgyzstan,Islam
10466,1983.0,703,Kyrgyzstan,Islam
10467,1984.0,703,Kyrgyzstan,Islam
10468,1985.0,703,Kyrgyzstan,Islam
10469,1986.0,703,Kyrgyzstan,Islam
10470,1987.0,703,Kyrgyzstan,Islam
10471,1988.0,703,Kyrgyzstan,Islam
10472,1989.0,703,Kyrgyzstan,Islam
10473,1990.0,703,Kyrgyzstan,Islam
10474,1991.0,703,Kyrgyzstan,Islam
10475,1992.0,703,Kyrgyzstan,Islam
10476,1993.0,703,Kyrgyzstan,Islam
10477,1994.0,703,Kyrgyzstan,Islam
10478,1995.0,703,KYR,Islam
10479,1996.0,703,Kyrgyzstan,Islam
10480,1997.0,703,Kyrgyzstan,Islam
10481,1998.0,703,Kyrgyzstan,Islam
10482,1999.0,703,Kyrgyzstan,Islam
10483,2000.0,703,KYR,Islam
10484,2001.0,703,Kyrgyzstan,Islam
10485,2002.0,703,Kyrgyzstan,Islam
10486,2003.0,703,Kyrgyzstan,Islam
10487,2004.0,703,Kyrgyzstan,Islam
10488,2005.0,703,KYR,Islam
10489,2006.0,703,Kyrgyzstan,Islam
10490,2007.0,703,Kyrgyzstan,Islam
10491,2008.0,703,Kyrgyzstan,Islam
10492,2009.0,703,Kyrgyzstan,Islam
10493,2010.0,703,KYR,Islam
10494,1945.0,704,Uzbekistan,Islam
10495,1946.0,704,Uzbekistan,Islam
10496,1947.0,704,Uzbekistan,Islam
10497,1948.0,704,Uzbekistan,Islam
10498,1949.0,704,Uzbekistan,Islam
10499,1950.0,704,Uzbekistan,Islam
10500,1951.0,704,Uzbekistan,Islam
10501,1952.0,704,Uzbekistan,Islam
10502,1953.0,704,Uzbekistan,Islam
10503,1954.0,704,Uzbekistan,Islam
10504,1955.0,704,Uzbekistan,Islam
10505,1956.0,704,Uzbekistan,Islam
10506,1957.0,704,Uzbekistan,Islam
10507,1958.0,704,Uzbekistan,Islam
10508,1959.0,704,Uzbekistan,Islam
10509,1960.0,704,Uzbekistan,Islam
10510,1961.0,704,Uzbekistan,Islam
10511,1962.0,704,Uzbekistan,Islam
10512,1963.0,704,Uzbekistan,Islam
10513,1964.0,704,Uzbekistan,Islam
10514,1965.0,704,Uzbekistan,Islam
10515,1966.0,704,Uzbekistan,Islam
10516,1967.0,704,Uzbekistan,Islam
10517,1968.0,704,Uzbekistan,Islam
10518,1969.0,704,Uzbekistan,Islam
10519,1970.0,704,Uzbekistan,Islam
10520,1971.0,704,Uzbekistan,Islam
10521,1972.0,704,Uzbekistan,Islam
10522,1973.0,704,Uzbekistan,Islam
10523,1974.0,704,Uzbekistan,Islam
10524,1975.0,704,Uzbekistan,Islam
10525,1976.0,704,Uzbekistan,Islam
10526,1977.0,704,Uzbekistan,Islam
10527,1978.0,704,Uzbekistan,Islam
10528,1979.0,704,Uzbekistan,Islam
10529,1980.0,704,Uzbekistan,Islam
10530,1981.0,704,Uzbekistan,Islam
10531,1982.0,704,Uzbekistan,Islam
10532,1983.0,704,Uzbekistan,Islam
10533,1984.0,704,Uzbekistan,Islam
10534,1985.0,704,Uzbekistan,Islam
10535,1986.0,704,Uzbekistan,Islam
10536,1987.0,704,Uzbekistan,Islam
10537,1988.0,704,Uzbekistan,Islam
10538,1989.0,704,Uzbekistan,Islam
10539,1990.0,704,Uzbekistan,Islam
10540,1991.0,704,Uzbekistan,Islam
10541,1992.0,704,Uzbekistan,Islam
10542,1993.0,704,Uzbekistan,Islam
10543,1994.0,704,Uzbekistan,Islam
10544,1995.0,704,UZB,Islam
10545,1996.0,704,Uzbekistan,Islam
10546,1997.0,704,Uzbekistan,Islam
10547,1998.0,704,Uzbekistan,Islam
10548,1999.0,704,Uzbekistan,Islam
10549,2000.0,704,UZB,Islam
10550,2001.0,704,Uzbekistan,Islam
10551,2002.0,704,Uzbekistan,Islam
10552,2003.0,704,Uzbekistan,Islam
10553,2004.0,704,Uzbekistan,Islam
10554,2005.0,704,UZB,Islam
10555,2006.0,704,Uzbekistan,Islam
10556,2007.0,704,Uzbekistan,Islam
10557,2008.0,704,Uzbekistan,Islam
10558,2009.0,704,Uzbekistan,Islam
10559,2010.0,704,UZB,Islam
10560,1945.0,705,Kazakhstan,Islam
10561,1946.0,705,Kazakhstan,Islam
10562,1947.0,705,Kazakhstan,Islam
10563,1948.0,705,Kazakhstan,Islam
10564,1949.0,705,Kazakhstan,Islam
10565,1950.0,705,Kazakhstan,Islam
10566,1951.0,705,Kazakhstan,Islam
10567,1952.0,705,Kazakhstan,Islam
10568,1953.0,705,Kazakhstan,Islam
10569,1954.0,705,Kazakhstan,Islam
10570,1955.0,705,Kazakhstan,Islam
10571,1956.0,705,Kazakhstan,Islam
10572,1957.0,705,Kazakhstan,Islam
10573,1958.0,705,Kazakhstan,Islam
10574,1959.0,705,Kazakhstan,Islam
10575,1960.0,705,Kazakhstan,Islam
10576,1961.0,705,Kazakhstan,Islam
10577,1962.0,705,Kazakhstan,Islam
10578,1963.0,705,Kazakhstan,Islam
10579,1964.0,705,Kazakhstan,Islam
10580,1965.0,705,Kazakhstan,Islam
10581,1966.0,705,Kazakhstan,Islam
10582,1967.0,705,Kazakhstan,Islam
10583,1968.0,705,Kazakhstan,Islam
10584,1969.0,705,Kazakhstan,Islam
10585,1970.0,705,Kazakhstan,Islam
10586,1971.0,705,Kazakhstan,Islam
10587,1972.0,705,Kazakhstan,Islam
10588,1973.0,705,Kazakhstan,Islam
10589,1974.0,705,Kazakhstan,Islam
10590,1975.0,705,Kazakhstan,Islam
10591,1976.0,705,Kazakhstan,Islam
10592,1977.0,705,Kazakhstan,Islam
10593,1978.0,705,Kazakhstan,Islam
10594,1979.0,705,Kazakhstan,Islam
10595,1980.0,705,Kazakhstan,Islam
10596,1981.0,705,Kazakhstan,Islam
10597,1982.0,705,Kazakhstan,Islam
10598,1983.0,705,Kazakhstan,Islam
10599,1984.0,705,Kazakhstan,Islam
10600,1985.0,705,Kazakhstan,Islam
10601,1986.0,705,Kazakhstan,Islam
10602,1987.0,705,Kazakhstan,Islam
10603,1988.0,705,Kazakhstan,Islam
10604,1989.0,705,Kazakhstan,Islam
10605,1990.0,705,Kazakhstan,Islam
10606,1991.0,705,Kazakhstan,Islam
10607,1992.0,705,Kazakhstan,Islam
10608,1993.0,705,Kazakhstan,Islam
10609,1994.0,705,Kazakhstan,Islam
10610,1995.0,705,KZK,Islam
10611,1996.0,705,Kazakhstan,Islam
10612,1997.0,705,Kazakhstan,Islam
10613,1998.0,705,Kazakhstan,Islam
10614,1999.0,705,Kazakhstan,Islam
10615,2000.0,705,KZK,Islam
10616,2001.0,705,Kazakhstan,Islam
10617,2002.0,705,Kazakhstan,Islam
10618,2003.0,705,Kazakhstan,Islam
10619,2004.0,705,Kazakhstan,Islam
10620,2005.0,705,KZK,Islam
10621,2006.0,705,Kazakhstan,Islam
10622,2007.0,705,Kazakhstan,Islam
10623,2008.0,705,Kazakhstan,Islam
10624,2009.0,705,Kazakhstan,Islam
10625,2010.0,705,KZK,Islam
10626,1945.0,710,CHN,Buddhism
10627,1946.0,710,China,Buddhism
10628,1947.0,710,China,Buddhism
10629,1948.0,710,China,Buddhism
10630,1949.0,710,China,Non-Religious
10631,1950.0,710,CHN,Non-Religious
10632,1951.0,710,China,Non-Religious
10633,1952.0,710,China,Non-Religious
10634,1953.0,710,China,Non-Religious
10635,1954.0,710,China,Non-Religious
10636,1955.0,710,CHN,Non-Religious
10637,1956.0,710,China,Non-Religious
10638,1957.0,710,China,Non-Religious
10639,1958.0,710,China,Non-Religious
10640,1959.0,710,China,Non-Religious
10641,1960.0,710,CHN,Non-Religious
10642,1961.0,710,China,Non-Religious
10643,1962.0,710,China,Non-Religious
10644,1963.0,710,China,Non-Religious
10645,1964.0,710,China,Non-Religious
10646,1965.0,710,CHN,Non-Religious
10647,1966.0,710,China,Non-Religious
10648,1967.0,710,China,Non-Religious
10649,1968.0,710,China,Non-Religious
10650,1969.0,710,China,Non-Religious
10651,1970.0,710,CHN,Non-Religious
10652,1971.0,710,China,Non-Religious
